group_id,participant_id,response_value,stimuli_presented,stimulus_files_presented,block,item_base,item_type,condition,nonphon_err_type,phon_err_details,answer,second_attempt_used,trial_num_sequential,participant_num
Group_4,425668930f62daf7e24db6e26b958d18f750bcbf97d551ec702fb1f617badf38,na,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,15
Group_4,425668930f62daf7e24db6e26b958d18f750bcbf97d551ec702fb1f617badf38,na,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,15
Group_4,425668930f62daf7e24db6e26b958d18f750bcbf97d551ec702fb1f617badf38,na,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,15
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,5,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,5,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,5,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,This doesn't apply to me becuase I answered 'No' previously,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,"['Black or African American', 'Hispanic or Latino']",race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,Some college,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,spanish,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,spanish,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,frustrating could only listen once on transcriptions,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,"mom, father, brother, sister; american",most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,"I learned spanish in high school, visited spanish speak family, have spanish speaking neighbors, had school friends who spoke french/creole. I listen to latin music and watch spanish speaking films with captions.",additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,new york,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,"brooklyn, ny",origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,florida,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,33980,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,NA,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,34,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,listen to audio more than once,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,16
Group_1,436498e5af3776e164fe3dfb37cad36c095d34ba0cf917ade4f7519ffcb5cf12,none,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,16
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,2,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,2,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,5,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,1,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,1,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,['Black or African American'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Some college,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Spanish,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,SPanish,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Hard to understand transcription,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,American,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,none,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Texas,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,fort worth,origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Pennsylvania,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,19138,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,Colorado,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,42,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,NA,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,shorter,suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,17
Group_2,450f667822cf6d6acdc03ede05004628f82a9a74ddafb2379f2020243f0cfc40,no,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,17
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,5,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,No,current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,Female,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,['Black or African American'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,unsure maybe french or latin,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,unsure,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,The static during the transcription was frustrating as it made me miss some parts of the sentence.,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,American,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,I learned spanish in college but still don't completely understand the language,additional_language_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,25,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,Los Angeles,origin_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,26,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,"Los Angeles, CA",origin_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,27,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,Arizona,current_state,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,28,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,85041,current_zipcode,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,29,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,na,same_state_5_year_no,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,30,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,29,age,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,31,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,na,diseaseDetail,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,32,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,"If possible, let future participants listen to the sentence twice instead of one time.",suggestions_improvement,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,33,18
Group_3,4b29f2e4aa547965f5e9a07b6b6f1c6f3858b47bfbc87c6954fa20cce36a82c9,no,technical_issues,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,34,18
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,4,instruction_clarity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,1,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,4,error_detection_difficulty,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,2,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,4,trivia_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,3,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,3,transcription_accent_strength,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,4,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Yes,speaker_identity_check,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,5,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,['English'],native_language,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,6,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,No,household_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,7,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,"Yes, they spoke English with a foreign accent other than the Spanish accent",current_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,8,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,2,exposure_spanish_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,9,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,2,exposure_spanish,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,10,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Yes,same_state_5_year,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,11,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Yes,same_state_5_year_yes,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,12,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,NA,questionnaire_part3_begin,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,13,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Male,gender,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,14,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,['White'],race/ethnicity,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,15,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,2- or 4-year college degree,highest_level_edu,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,16,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,No,learnDis,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,17,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,No,attention,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,18,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,No,headInjury,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,19,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,No,neuroImpair,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,20,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Spanish,trivia_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,21,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Spanish,transcription_accent_identification,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,22,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,Answering twice for the questions was a little confusing.,task_experience,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,23,19
Group_3,4be84bf59f4603abac206b9efadb14f24d6c56218e9882e6957f453055c03453,American,most_frequent_accent,NA,Questionnaire,NA,other_non_err_detection,NA,NA,NA,NA,No,24,19
